Uqno,PERSONNO,BUSNSNO,Province,Q13GENDER,Q14AGE,Q15POPULATION,Q16MARITALSTATUS,Q17EDUCATION,Q4VAT,Q5incometax,Q6licence,Q71municipality,Q72ProfAssociation,Q73Busassociation,Q74Tradleader,Q75Protcagency,Q76Friend,Q77Cips,Q78Other,Q79Landlord,Q8OwnerType,Q10Binduscode,Q11Ownership,Q12HsePartners,Q13NoPartners,Q14OthrPartners,Q15NoPartners,Q16MainOwner,Q17Location,Q18Tempstructure,Q19PayLocation,Q19A1Municipality,Q19A2Profassociation,Q19A3Busnsassociation,Q19A4Traditionalleader,Q19A5Protectionagency,Q19A6Friend,Q19A7Owner,Q19A8Other,Q19BPAYLOCPROOF,Q20Costlocation,Q21Electricity,Q22Water,Q23ToiletFacility,Q24COMMUNICATION,Q25Typrecord,Q26Recseperate,Q27RSNRECNOTKEPT,Q28Duration,Q29Turnover12Mnth,Q29aa1JUL,Q29ab2AUG,Q29ac3SEP,Q29ad4OCT,Q29ae5NOV,Q29af6DEC,Q29ag7JAN,Q29ah8FEB,Q29ai9MAR,Q29aj10APR,Q29ak11MAY,Q29al12JUN,Q30Rsnless12Mnth,Q31BusStarted,Q32MainReason,Q33FinSupport,Q34OwnMoney,Q35MainSource,Q36Totownmoney,Q37BorMoney,Q381Combanks,Q382Friends,Q383CrSociety,Q384MnyLender,Q385Partner,Q386Busnsass,Q387NGO,Q388Other,Q389GOV,Q39Totbormoney,Q40Payoffloan,Q41TotPayoff,Q42Grant,Q431Government,Q432NGO,Q433Othr,Q434PRIVATE,Q44RawMaterial,Q45Costrawmat,Q46Supplier,Q47Costsupp,Q48Turnoverlstmnth,Q49OthrIncome,Q501AltLocation,Q502Loans,Q503Marketing,Q504Material,Q505GovRegulation,Q506Technology,Q507Contracts,Q508Other,Q51Assistance,Q52advice,Q53Employer,Q541Pdlstyear,Q541Unpdlstyear,Q542Pdlstmnth,Q542Unpdlstmnth,Q543PdLstweek,Q543UnPdlstweek,Q544Pdfstmnth,Q544Npdfstmnth,Q551PdFulltime,Q551UnPdfulltime,Q552PdParttime,Q552UnPdparttime,Q561PdMale,Q561UnPdmale,Q562PdFemale,Q562Unpdfemale,Q571PdBlack,Q571UnPdBlack,Q572PdCoulord,Q572UnPdCoulord,Q573PdIndian,Q573UnPdIndian,Q574PdWhite,Q574UnpdWhite,Q575PdOther,Q575UnpdOther,Q581Pd15_24,Q581Unpd15_24,Q582Pd25_34,Q582Unpd25_34,Q583Pd35_44,Q583Unpd35_44,Q584Pd45_54,Q584Unpd45_54,Q585Pd55_64,Q585Unpd55_64,Q586PdMore64,Q586UnpdMore64,Q587PdUnder15,Q587UnpdUnder15,Q591Empl_Salary,Q592Empl_Inkind,Q593Empl_Transprt,Q594Empl_Other,Q601Own_Salary,Q602Own_Inkind,Q603Own_Transprt,Q604Own_Other,Q611CstElec,Q612cstwater,Q613cstfuel,Q614cstspares,Q615cstrent,Q616cstmach,Q617csttele,Q618csttrans,Q619cstrepair,Q6110cstbusserv,Q6111cstlicense,Q6112cstinterest,Q6113cstins,Q6114csttax,Q6115cstprotect,Q6116cstother,Q621cstmachinery,Q622CstTools,Q623cstvehicles,Q624cstbuildings,Q625cstFurniture,Q626cstother,Q63netprofit,Q64Avenetprofit,Q65Actprofit,Q66debts,Q67Totaldebt,Q68Transport,Q69transservice,Q70TypGoods,Q71NotVat,Q72NotRegistax,Q73SavAccount,Q74InvestAccount,Q75LoanAccount,Q76AssetFin,Q77MotrtLoan,Q78CreditFac,Q79Shrttrmins,Q80PymtSavAcc,Q81BUSPYMT,Q82FinOmbus,Q83FinEdu,Education_Status,Indus,metro_code,Geo_type_code,Stratum,weight
966105680000005601,01,1,Limpopo,Female,56,African/Black,Widow/Widower,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Not applicable,Not applicable,Flush toilet on site,Cellular telephone,No accounts kept,,No time to keep records,12,3600,Low,Low,Low,Low,Low,High,Low,Low,Normal,Normal,Low,Low,,1 or more but less than 3 years ago,To survive/make ends meet/provide for my family,Yes,Yes,Other savings,200,No,,,,,,,,,,,,,No,,,,,No,,No,,300,0,No,No,No,No,Yes,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,17,2,90214,800.312037628
966105680000007401,01,1,Limpopo,Male,36,African/Black,Married,Grade 5/Standard 3/ ABET 2,No,No,No,,,,,,,,,,Employer (with employees),Growing of crops,No,No,,No,,Yourself,"On a footpath, street or open space",Permanent,No,,,,,,,,,,,No,Flowing water/stream,Not applicable,Cellular telephone,No accounts kept,,No skills,12,10000,Low,Low,High,High,High,Normal,Normal,Normal,Low,Low,Low,Low,,1 or more but less than 3 years ago,To survive/make ends meet/provide for my family,Yes,Yes,Other social grants (excl. old age grants),50,No,,,,,,,,,,,,,No,,,,,No,,Yes,0,300,0,No,No,Yes,Yes,No,Yes,Yes,No,Assistance with marketing,Friends and relatives,Yes,0,1,0,1,0,0,0,0,0,0,0,00,0,0,0,00,0,0,0,0,0,0,0,0,00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,800,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,"Agriculture, hunting, forestry and fishing",17,2,90214,868.913759303
966105830000001001,01,1,Limpopo,Female,64,African/Black,Widow/Widower,No schooling,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,7200,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,600,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,600,600,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,Wholesale and retail trade,17,2,90204,299.386254546
966105830000008601,01,1,Limpopo,Male,49,African/Black,Married,Grade 6/Standard 4,No,No,No,,,,,,,,,,Employer (with employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,30000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,5 or more but less than 10 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,2500,0,No,No,No,No,No,No,No,No,,No advice received,Yes,1,0,1,0,1,0,1,0,1,0,0,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,0,0,2000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2000,2000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Construction,17,2,90204,886.018815344
966105830000008601,02,1,Limpopo,Female,44,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,Cellular telephone,No accounts kept,,The business is too small,12,19200,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,Yes,Yes,Other social grants (excl. old age grants),250,No,,,,,,,,,,,,,No,,,,,No,,Yes,300,500,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,0,0,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,200,200,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,Wholesale and retail trade,17,2,90204,794.194960119
966106060000004901,02,1,Limpopo,Female,34,African/Black,Never married,Higher diploma,No,No,No,,,,,,,,,,Employer (with employees),Growing of crops,Yes,,,,,,Other,Permanent,No,,,,,,,,,,,No,Flowing water/stream,None,Cellular telephone,No accounts kept,,The business is too small,12,12000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,High,High,Normal,Normal,,3 or more but less than 5 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,30000,No,,,,,,,,,,,,,No,,,,,No,,Yes,1000,3000,0,Yes,No,Yes,Yes,No,Yes,No,No,Assistance with marketing,No advice received,Yes,4,0,2,0,2,0,4,0,2,0,0,00,0,0,1,00,2,0,0,0,0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,3000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,4000,8000,Save it in the bank,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Tertiary,"Agriculture, hunting, forestry and fishing",17,2,90204,793.500145938
966106060000004902,01,1,Limpopo,Male,25,African/Black,Never married,"Grade 3/Standard 1/ ABET 1 (KHARI RI GUDE, SANLI)",No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,No,Yes,0,No,,Yourself,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,Not applicable,Not applicable,Not applicable,Cellular telephone,No accounts kept,,The business is too small,1,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,Yes,Previous and/or present wage employment,100,No,,,,,,,,,,,,,No,,,,,Yes,0,No,,0,0,Yes,No,No,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,17,2,90204,1133.066885007
966106060000007701,02,1,Limpopo,Female,43,African/Black,Married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Employer (with employees),Manufacture of non-metallic mineral products N.E.C.,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,8,,,,,,,,,,,,,,No customers,Less than a year ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,Yes,500,No,,800,0,Yes,No,No,No,No,No,No,No,,No advice received,Yes,0,1,0,1,0,0,0,0,0,0,0,00,0,0,0,00,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Manufacturing,17,2,90204,831.330718974
966106060000018901,01,1,Limpopo,Male,30,African/Black,Never married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Farming of animals,Yes,,,,,,In a non-residential building (e.g. an office block or factory),Permanent,No,,,,,,,,,,,No,Piped (Tap) water on site,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,20000,Normal,Normal,Normal,Normal,High,High,Normal,Normal,Normal,High,Normal,Normal,,3 or more but less than 5 years ago,Unemployed,Yes,Yes,Other savings,3000,No,,,,,,,,,,,,,No,,,,,Yes,1820,No,,2500,0,Yes,No,Yes,Yes,No,Yes,No,No,Better access to raw materials/supplies,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,0,0,360,0,,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,"Agriculture, hunting, forestry and fishing",17,2,90204,973.14421477
966106270000016301,02,1,Limpopo,Female,33,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Piped (Tap) water on site,Flush toilet off site,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,8,,,,,,,,,,,,,,No customers,5 or more but less than 10 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,500,No,,,,,,,,,,,,,No,,,,,No,,Yes,100,900,0,Yes,No,Yes,No,No,No,Yes,No,Provision of an alternative site,Other,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,800,400,0,0,60,0,100,,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,900,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,"Community, social and personal services",17,2,90207,855.5113461140001
966106270000026801,01,1,Limpopo,Female,50,African/Black,Divorce or separated,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Public tap/shared tap with others,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,No skills,6,,,,,,,,,,,,,,No one to help during owner’s absence,Less than a year ago,Unemployed,Yes,Yes,Previous and/or present wage employment,100,No,,,,,,,,,,,,,No,,,,,Yes,1000,No,,1200,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,300,0,0,0,0,20,0,,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,200,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90207,213.563053069
966106270000030301,01,1,Limpopo,Female,47,African/Black,Divorce or separated,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,Flush toilet off site,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,5,,,,,,,,,,,,,,No customers,5 or more but less than 10 years ago,Unemployed,Yes,Yes,Money paid out from a stokvel,2000,No,,,,,,,,,,,,,No,,,,,No,,Yes,1200,800,0,No,No,Yes,Yes,No,No,No,No,Better access to raw materials/supplies,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,200,0,150,0,0,0,,0,30,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90207,798.352222631
966106270000033801,01,1,Limpopo,Male,44,African/Black,Married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Other,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,15000,Low,Normal,Normal,Normal,Normal,High,Low,Low,High,High,High,Low,,10 or more years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,320,No,,,,,,,,,,,,,No,,,,,No,,No,,2000,0,Yes,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1500,100,0,0,0,22,300,,100,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,1500,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Community, social and personal services",17,2,90207,1090.511493456
966106800000007501,08,1,Limpopo,Male,28,African/Black,Never married,Certificate with Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Maintenance and re-pair of motor vehicles,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,No time to keep records,12,26000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,3 or more but less than 5 years ago,I have the skills for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,0,0,Yes,No,Yes,No,Yes,Yes,Yes,No,Less strict government regulations,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,100,0,0,0,150,0,,0,0,0,0,0,0,0,0,0,0,0,500,300,0,0,0,0,3000,3500,Save it in the bank,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),No,Debit card/ pay cash,No,Yes,Secondary not completed,Wholesale and retail trade,17,2,90201,1126.81428412
966106800000009001,02,1,Limpopo,Male,26,African/Black,Never married,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Employer (with employees),Growing of crops,No,Yes,0,No,,The ownership is equally shared between two or more owners,In a structure attached to owner’s dwelling/s or on the same plot (e.g. a  workshop in the back yard),Permanent,No,,,,,,,,,,,Not applicable,Public tap/shared tap with others,Not applicable,Cellular telephone,No accounts kept,,Don’t see a need to keep records,3,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,Yes,650,No,,0,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Assistance with marketing,Friends and relatives,Yes,0,0,2,0,2,0,0,0,2,0,0,00,0,0,0,00,2,0,0,0,0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Tertiary,"Agriculture, hunting, forestry and fishing",17,2,90201,1133.066885007
966106800000012001,02,1,Limpopo,Male,32,African/Black,Married,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Employer (with employees),Building installation,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,48000,Low,Low,High,High,High,High,Low,Low,High,High,High,Low,,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,6000,0,No,No,Yes,No,Yes,Yes,Yes,No,Assistance with marketing,Friends and relatives,Yes,1,0,1,0,1,0,1,0,1,0,0,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,600,,0,0,0,0,0,0,0,0,0,0,0,1000,0,3000,0,0,0,6000,6000,Save it in the bank,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,Yes,No,Tertiary,Construction,17,2,90201,1201.859157204
966107320000001701,01,1,Limpopo,Female,61,African/Black,Widow/Widower,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Manufacture of knitted and crocheted fabrics and articles,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,10000,High,High,Normal,Normal,Normal,Normal,Normal,Normal,Normal,High,High,High,,10 or more years ago,Unemployed,Yes,No,,,No,,,,,,,,,,,,,No,,,,,Yes,100,No,,600,0,No,No,No,Yes,No,No,Yes,No,Better access to raw materials/supplies,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,0,0,0,300,0,0,0,,0,0,20,0,0,0,0,0,0,0,0,0,400,0,0,0,0,500,1000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,Manufacturing,17,2,90201,890.246794607
966107320000001701,02,1,Limpopo,Male,27,African/Black,Married,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Employer (with employees),Building installation,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,36000,Normal,Normal,High,High,High,High,Low,Low,Low,Normal,Normal,Normal,,5 or more but less than 10 years ago,I have the skills for this business,Yes,No,,,No,,,,,,,,,,,,,No,,,,,Yes,0,No,,3000,0,No,Yes,Yes,Yes,No,No,Yes,No,Better access to raw materials/supplies,Friends and relatives,Yes,3,0,3,0,3,0,0,0,0,0,3,00,0,0,0,00,3,0,0,0,0,0,0,0,00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1500,0,0,0,2800,0,0,0,0,0,0,0,,0,0,500,0,0,0,0,0,0,0,0,0,1000,5000,0,0,0,4300,7000,Spend it on items for the household,No,,Yes,Both passenger transport and transport of goods,Other construction materials,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Tertiary,Construction,17,2,90201,993.176046097
966107320000015001,07,1,Limpopo,Male,46,African/Black,Married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Employer (with employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,1,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,0,No,,1000,0,No,No,Yes,No,No,No,Yes,No,Assistance with marketing,Friends and relatives,Yes,0,0,1,0,1,0,1,0,0,0,1,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Construction,17,2,90201,660.640177487
966107660000012301,01,1,Limpopo,Male,45,African/Black,Married,Diploma with less than Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,2,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,4000,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,800,0,0,0,0,0,1,,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4000,Save it in the bank,No,,No,,,Registration process is tedious / complicated,Registration process is tedious / complicated,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,Yes,Secondary not completed,Wholesale and retail trade,17,2,90201,1206.193230683
966107660000021101,01,1,Limpopo,Male,36,African/Black,Married,Diploma with less than Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Other land transport,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,9,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,1300,0,No,No,Yes,No,Yes,Yes,Yes,No,Assistance with marketing,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,800,150,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Transport, storage and communication",17,2,90201,1142.228935754
966107660000021101,02,1,Limpopo,Female,31,African/Black,Married,N5/NTC 5,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,3,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,0,No,,150,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,100,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Tertiary,Wholesale and retail trade,17,2,90201,1023.85237014
